62.8,0.9665,2.95E-08,4.69745222929936E-10
63,0.964,3.028E-08,4.80634920634921E-10
63.2,0.9651,2.968E-08,4.69620253164557E-10
63.4,0.9703,3.034E-08,4.78548895899054E-10
63.6,0.9576,3.074E-08,4.83333333333333E-10
63.8,0.9675,3.054E-08,4.78683385579937E-10
64,0.9549,3.095E-08,4.8359375E-10
64.19,0.9621,3.141E-08,4.89328555849821E-10
64.39,0.9593,3.154E-08,4.89827612983382E-10
64.6,0.9539,3.127E-08,4.8405572755418E-10
64.8,0.9536,3.13E-08,4.83024691358025E-10
65,0.9528,3.124E-08,4.80615384615385E-10
65.2,0.9524,3.12E-08,4.78527607361963E-10
65.4,0.9518,3.158E-08,4.82874617737003E-10
65.59,0.9486,3.183E-08,4.85287391370636E-10
65.79,0.9443,3.199E-08,4.8624411004712E-10
66,0.9519,3.358E-08,5.08787878787879E-10
66.2,0.942,3.482E-08,5.25981873111782E-10
66.4,0.9566,3.583E-08,5.3960843373494E-10
66.61,0.9473,5.222E-08,7.83966371415703E-10
66.81,0.958,6.665E-08,9.97605148929801E-10
67.02,0.9665,5.766E-08,8.60340196956133E-10
67.21,0.973,5.714E-08,8.50171105490255E-10
67.41,0.981,5.248E-08,7.7851950749147E-10
67.62,0.9888,5.252E-08,7.76693286010056E-10
67.82,0.9954,4.912E-08,7.24270126806252E-10
68.01,0.9997,4.999E-08,7.35038964858109E-10
68.22,1.009,4.683E-08,6.86455584872471E-10
68.41,1.017,4.746E-08,6.93758222482093E-10
68.61,1.008,4.814E-08,7.0164699023466E-10
68.83,1.023,4.789E-08,6.95772192357984E-10
69,1.011,4.779E-08,6.92608695652174E-10
69.22,1.016,4.951E-08,7.15255706443225E-10
69.4,1.017,5.062E-08,7.29394812680115E-10
69.61,1.011,5.131E-08,7.3710673753771E-10
69.81,1.01,5.212E-08,7.46597908609082E-10
70,1.009,5.291E-08,7.55857142857143E-10
70.19,1.01,5.366E-08,7.64496367003847E-10
70.39,1.01,5.44E-08,7.72837050717432E-10
70.6,1.002,5.508E-08,7.80169971671388E-10
70.79,0.9993,5.637E-08,7.96298912275745E-10
70.99,1.005,5.832E-08,8.21524158332159E-10
71.18,0.9919,5.812E-08,8.16521494801911E-10
71.39,1.003,5.784E-08,8.10197506653593E-10
71.59,0.9885,5.96E-08,8.32518508171532E-10
71.79,0.9907,6.2E-08,8.63630032037888E-10
71.98,0.9938,6.039E-08,8.38983050847458E-10
72.18,0.9869,6.438E-08,8.91936824605154E-10
72.39,0.9845,6.291E-08,8.69042685453792E-10
72.59,0.9836,6.67E-08,9.18859347017495E-10
72.8,0.9839,6.518E-08,8.9532967032967E-10
72.99,0.9797,7.021E-08,9.61912590765858E-10
73.2,0.9831,6.852E-08,9.36065573770492E-10
73.39,0.9896,7.276E-08,9.91415724213108E-10
73.61,0.9815,7.589E-08,1.03097405243853E-09
73.8,0.9963,7.707E-08,1.04430894308943E-09
74.01,0.9864,7.668E-08,1.03607620591812E-09
74.22,0.9996,8.229E-08,1.10873080032336E-09
74.42,1.003,8.532E-08,1.14646600376243E-09
74.62,1.007,8.795E-08,1.178638434736E-09
74.83,1.012,9.022E-08,1.20566617666711E-09
75.03,1.019,9.244E-08,1.23204051712648E-09
75.22,1.028,9.45E-08,1.25631480989099E-09
75.42,1.033,9.625E-08,1.2761866878812E-09
75.62,1.032,9.79E-08,1.29463104998678E-09
75.82,1.039,1.002E-07,1.32155104194144E-09
76.02,1.047,1.061E-07,1.39568534596159E-09
76.22,1.041,1.019E-07,1.33691944371556E-09
76.42,1.052,1.026E-07,1.3425804763151E-09
76.62,1.045,1.071E-07,1.39780736100235E-09
76.82,1.045,1.07E-07,1.39286644103098E-09
77.02,1.053,1.046E-07,1.35808880810179E-09
77.22,1.054,1.118E-07,1.44781144781145E-09
77.42,1.05,1.053E-07,1.36011366571945E-09
77.61,1.047,1.125E-07,1.44955546965597E-09
77.82,1.048,1.059E-07,1.36083269082498E-09
78.02,1.048,1.13E-07,1.44834657780056E-09
78.22,1.052,1.103E-07,1.41012528765022E-09
78.41,1.049,1.093E-07,1.39395485269736E-09
78.61,1.043,1.136E-07,1.44510876478819E-09
78.81,1.05,1.136E-07,1.44144144144144E-09
79.01,1.042,1.101E-07,1.3934944943678E-09
79.21,1.042,1.109E-07,1.40007574801161E-09
79.41,1.047,1.142E-07,1.4381060319859E-09
79.61,1.043,1.143E-07,1.43574927772893E-09
79.81,1.041,1.145E-07,1.4346573111139E-09
80.01,1.04,1.146E-07,1.43232095988001E-09
80.21,1.039,1.146E-07,1.42874953247725E-09
80.41,1.037,1.149E-07,1.42892675040418E-09
80.61,1.034,1.152E-07,1.42910308894678E-09
80.81,1.04,1.19E-07,1.47259002598688E-09
81.01,1.038,1.185E-07,1.4627823725466E-09
81.21,1.033,1.158E-07,1.42593276690063E-09
81.41,1.037,1.162E-07,1.42734307824592E-09
81.61,1.035,1.209E-07,1.48143609851734E-09
81.81,1.03,1.193E-07,1.45825693680479E-09
82.01,1.033,1.172E-07,1.42909401292525E-09
82.21,1.034,1.244E-07,1.5131979077971E-09
82.41,1.032,1.176E-07,1.42701128503822E-09
82.61,1.031,1.25E-07,1.51313400314732E-09
82.81,1.029,1.183E-07,1.42857142857143E-09
83.01,1.03,1.255E-07,1.51186604023612E-09
83.21,1.034,1.235E-07,1.48419661098426E-09
83.41,1.027,1.213E-07,1.45426207888742E-09
83.61,1.027,1.264E-07,1.51178088745365E-09
83.81,1.03,1.268E-07,1.51294594917074E-09
84.01,1.028,1.241E-07,1.47720509463159E-09
84.21,1.024,1.234E-07,1.46538415865099E-09
84.41,1.029,1.277E-07,1.5128539272598E-09
84.61,1.029,1.279E-07,1.51164164992318E-09
84.81,1.027,1.282E-07,1.5116141964391E-09
85.01,1.026,1.285E-07,1.51158687213269E-09
85.21,1.025,1.287E-07,1.51038610491726E-09
85.41,1.023,1.29E-07,1.51036178433439E-09
85.61,1.023,1.292E-07,1.50916948954561E-09
85.81,1.028,1.335E-07,1.55576273161636E-09
86.01,1.022,1.325E-07,1.54051854435531E-09
86.21,1.022,1.296E-07,1.50330588098828E-09
86.41,1.023,1.3E-07,1.50445550283532E-09
86.61,1.025,1.357E-07,1.56679367278605E-09
86.81,1.019,1.32E-07,1.52056214721806E-09
87.01,1.021,1.308E-07,1.50327548557637E-09
87.21,1.023,1.38E-07,1.58238734090127E-09
87.41,1.022,1.311E-07,1.49982839492049E-09
87.61,1.021,1.383E-07,1.57858691930145E-09
87.81,1.02,1.316E-07,1.49869035417378E-09
88.01,1.022,1.388E-07,1.5770935121009E-09
88.21,1.024,1.379E-07,1.56331481691418E-09
88.41,1.017,1.337E-07,1.51227236737926E-09
88.61,1.021,1.396E-07,1.57544295226272E-09
88.81,1.019,1.401E-07,1.57752505348497E-09
